PUBCHEM_CID,cyp2c19_action,cyp2c19_warning,cyp2c19_conclusion,cyp2c19_score,cyp2d6_action,cyp2d6_warning,cyp2d6_conclusion,cyp2d6_score,cyp3a4_action,cyp3a4_warning,cyp3a4_conclusion,cyp3a4_score,cyp1a2_action,cyp1a2_warning,cyp1a2_conclusion,cyp1a2_score,cyp2c9_action,cyp2c9_warning,cyp2c9_conclusion,cyp2c9_score,Cano_Smile,XlogP
661349,1,0,Active,88,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,45,CC(=O)c1c(C(C)=O)c(C)n(NC(=O)c2ccncc2)c1C,1
661355,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cn1c(=O)n(CCC(=O)O)c2ccccc21,1
661394,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CSc1nc(O)c(Cc2ccccc2)c(=O)[nH]1,2
661513,1,0,Active,97,0,0,Inactive,0,1,0,Active,88,1,0,Active,41,1,0,Active,40,CCn1c(SCC(=O)Nc2ccccc2C(=O)OC)nnc1-c1ccc(N)cc1,2.9
661528,1,0,Active,86,0,0,Inactive,0,1,0,Active,41,1,0,Active,41,1,0,Active,84,Cc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1,3.7
662144,0,0,Inactive,0,1,0,Active,43,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,CCOC(=O)c1c(C)n(C)c2ccc(OC)c(NC(=O)CN3CCN(Cc4ccccc4)CC3)c12,3.1
662162,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCCOc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCN2CCOCC2)cc1OC,2.9
662647,1,0,Active,42,0,0,Inactive,0,1,0,Active,41,1,0,Active,41,1,0,Active,41,COc1ccccc1-c1nnc2n1N=C(c1ccc(O)c(O)c1)CS2,2.8
662670,1,0,Active,41,1,0,Active,40,1,0,Active,43,1,0,Active,84,1,0,Active,83,COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)c1ccc2c(c1)OCO2,3.4
662868,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cn1nnc(NC(=O)c2ccco2)n1,0.7
662991,1,0,Active,91,1,0,Active,44,1,0,Active,85,1,0,Active,45,1,0,Active,43,Cc1[nH]nc(-c2ccc(O)cc2O)c1-c1ccc(Cl)cc1,3.8
663125,1,0,Active,97,1,0,Active,42,1,0,Active,89,1,0,Active,87,1,0,Active,50,Oc1ccc(-c2[nH]ncc2-c2ccc(Cl)cc2)c(O)c1,3.4
663143,1,0,Active,43,0,0,Inactive,0,1,0,Active,41,1,0,Active,41,1,0,Active,42,CCOc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1,3.9
663146,1,0,Active,44,1,0,Active,87,1,0,Active,90,1,0,Active,43,1,0,Active,44,COc1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncnc12,3.3
663331,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)C(=O)COn1c(SCC(=O)N(C)C)nc2ccccc2c1=O,0.9
663337,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,1,0,Active,64,0,0,Inactive,0,CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,3.7
663539,1,0,Active,89,0,0,Inactive,0,1,0,Active,42,1,0,Active,66,1,0,Active,85,Cc1nc(SCC(=O)Nc2ccc3c(c2)OCCO3)c2oc3ccccc3c2n1,3.9
664154,1,0,Active,44,1,0,Active,40,1,0,Active,42,1,0,Active,43,1,0,Active,43,COC(=O)c1[nH]c2cc(C)ccc2c1NC(=O)CN1CCCc2ccccc21,4.6
664283,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ccc(S(=O)(=O)NC(C(=O)N2CCC(C(=O)NCC(=O)O)CC2)C(C)C)cc1,1.5
665299,1,0,Active,64,0,0,Inactive,0,1,0,Active,41,1,0,Active,65,1,0,Active,85,O=C1c2ccccc2C(=O)N1c1ccc2nc(-c3ccc(Br)o3)[nH]c2c1,3.8
665437,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCOc1ccc(C2=[N+]([O-])C(C)(C)N(O)C2(C)C)cc1,2
667528,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,2.8
667534,0,0,Inactive,0,1,0,Active,89,0,0,Inactive,0,1,0,Active,90,0,0,Inactive,0,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,4.8
667555,1,0,Active,41,1,0,Active,41,1,0,Active,85,1,0,Active,91,0,0,Inactive,0,c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1,4.3
668390,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,65,0,0,Inactive,0,O=C(Nc1ccccc1Cl)c1ccn[nH]1,2
671564,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,Cc1cc(NC(=O)NC(=O)c2ccc(F)cc2F)n[nH]1,2.1
671755,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ccc(-c2cc(N)n3nc(-c4ccc(C)cc4)cc3n2)cc1,4
674163,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,44,0,0,Inactive,0,O=c1[nH]c(=O)n(CCOc2ccc(Cl)cc2)cc1Br,2.4
676154,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(N)(Cc1c[nH]c2ccccc12)C(=O)O,-0.9
676595,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,Cc1nonc1NC(=O)Nc1cccnc1,0.8
678271,1,0,Active,64,0,0,Inactive,0,1,0,Active,41,1,0,Active,65,1,0,Active,82,O=C(Nc1nc(-c2ccccc2)cs1)c1cccc([N+](=O)[O-])c1,3.6
678304,1,0,Active,83,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,87,0,0,Inactive,0,Cc1ccccc1C=C1OC(=O)c2ccccc21,3.8
678599,1,0,Active,85,0,0,Inactive,0,1,0,Active,41,1,0,Active,96,1,0,Active,47,CCOC(=O)c1c(C)oc2c1cc(O)c1ccccc12,3.8
679873,1,0,Active,90,1,0,Active,85,1,0,Active,41,1,0,Active,85,1,0,Active,88,CCCc1cc(C(=O)Cc2nc3ccccc3s2)c(O)cc1O,4.9
680063,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)C(C(c1ccccc1)N1CCOCC1)N1CCOCC1,0.9
680922,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COC(=O)N(C)c1ccccc1C(=O)N1CCOCC1,0.8
680998,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(NNC(=S)Nc1ccccc1)C1CC1,1.5
682785,1,0,Active,43,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,1,0,Active,41,CC(C)(C)N(NC(=O)Nc1ccccc1)C(=O)c1ccccc1Cl,3.9
682802,1,0,Active,84,1,0,Active,40,1,0,Active,40,1,0,Active,84,1,0,Active,85,CN=c1nc(-c2ccccc2)n(-c2ccccc2)s1,3.5
684511,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)=CCc1c(C)nc2ccccc2c1C(=O)O,4
684970,1,0,Active,43,0,0,Inactive,0,1,0,Active,41,1,0,Active,43,0,0,Inactive,0,Nc1nonc1-n1nncc1-c1ccccc1,0.8
685677,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,COc1cc(NC(=O)c2c(F)cccc2F)nc(OC)n1,2.2
686030,0,0,Inactive,0,1,0,Active,44,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccc(CC(O)CN2CCOCC2)cc1,1.2
686187,1,0,Active,45,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,1,0,Active,41,c1ccc(-c2csc(N3CCc4ccccc4C3)n2)cc1,4.6
688084,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CNCC(O)c1ccc(O)c(OC)c1,-1
688100,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1cc(C(O)CN)ccc1O,-0.9
688353,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,-1.8
688424,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.9
688427,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,2.2
688477,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,-1.7
688763,1,0,Active,44,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,88,0,0,Inactive,0,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,2.7
692001,1,0,Active,44,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,COc1ccc(CSc2nnnn2C)cc1[N+](=O)[O-],1.4
694660,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1sc(CO)c(Sc2ccccc2)c1C(=O)O,2.7
694665,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,C1CCN(CCC2CCCCN2)CC1,1.9
700531,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)C(Cc1cnc[nH]1)N1C(=O)c2ccccc2C1=O,0.7
700622,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)C(=Cc1ccccc1)c1ccccc1,3.5
700794,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,0,0,Inactive,0,Cn1ncc(Cl)c1C(=O)Nc1cccnc1,1
703751,1,0,Active,42,0,0,Inactive,0,1,0,Active,41,1,0,Active,40,1,0,Active,42,O=c1cc(-c2ccccc2)[nH]n1-c1ccc([N+](=O)[O-])cc1,2.9
703851,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,CCn1c(=O)n(CC)c2cc([N+](=O)[O-])ccc21,1.5
704227,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(CC1CCCCC1)Nc1ncn[nH]1,2.2
704266,1,0,Active,46,1,0,Active,40,1,0,Active,41,1,0,Active,63,1,0,Active,42,O=C(NCCc1ccccc1)N1c2ccccc2Sc2ccccc21,4.8
704595,1,0,Active,86,1,0,Active,42,1,0,Active,84,1,0,Active,89,1,0,Active,86,COc1ccc(CCNc2nc(-c3cccnc3)cs2)cc1OC,3.8
705836,1,0,Active,42,0,0,Inactive,0,1,0,Active,42,1,0,Active,44,1,0,Active,41,Cc1nc(-n2nnc3cc(C)c(C)cc32)c2c3c(sc2n1)CCCC3,5.1
705975,1,0,Active,87,1,0,Active,40,1,0,Active,42,1,0,Active,87,1,0,Active,85,COc1ccc(Nc2ncnc3sc(-c4ccccc4)cc23)cc1,5.1
706072,1,0,Active,41,0,0,Inactive,0,1,0,Active,40,1,0,Active,85,0,0,Inactive,0,Cc1cccc(NC(=S)NCc2ccccn2)c1,2.4
707054,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cn1c2c(c(=O)n(C)c1=O)CN(CCN1CCNCC1)CN2,-1.3
707391,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,84,0,0,Inactive,0,Clc1ccc(-c2nnc(-c3ccco3)o2)cc1,2.8
707778,1,0,Active,89,1,0,Active,92,1,0,Active,42,1,0,Active,86,1,0,Active,87,COc1ccc(-c2cc(=O)oc3cc4occ(C)c4cc23)cc1,3.8
707786,1,0,Active,84,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,62,0,0,Inactive,0,Cc1c(N=Cc2ccc(Br)s2)cccc1[N+](=O)[O-],4.5
710974,1,0,Active,85,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,Cc1ccccc1Oc1ncnc2sccc12,3.8
712879,1,0,Active,83,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,O=C(C=Cc1ccc(F)cc1)NCCC1=CCCCC1,3.8
713068,1,0,Active,43,0,0,Inactive,0,1,0,Active,41,1,0,Active,44,1,0,Active,41,CC1CCN(C(=O)Oc2c(Cl)cc(Cl)c3cccnc23)CC1,4.5
713367,1,0,Active,89,0,0,Inactive,0,1,0,Active,40,1,0,Active,84,1,0,Active,42,Cc1ccc(-c2csc(C(C#N)=C3CCCC3)n2)cc1,4.2
713871,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,CNC(=O)c1nnn(Cc2ccccc2)c1NC(=O)C(F)(F)F,2.1
713980,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COC(Cn1c(C)c(C(C)=O)c(C(C)=O)c1C)OC,0.6
716109,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,CC1=CC(=O)C2=C(C)CCC3C(C)C(=O)OC3C12,1.6
716488,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccc(CC(C)(N)C(=O)O)cc1OC,-1.7
716528,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN1CCc2cc3c(cc2C1O)OCO3,1.1
717505,1,0,Active,62,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,84,CCOC(=O)Cc1csc(NS(=O)(=O)c2ccccc2)n1,2
720822,1,0,Active,93,0,0,Inactive,0,1,0,Active,42,1,0,Active,40,1,0,Active,43,S=c1[nH]nc(CCc2ccccc2)n1Cc1ccccc1,3.4
722761,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCOC(=O)CC(=O)Nc1nnc(CC)s1,1.6
723583,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,1,0,Active,42,CC1(C)Oc2ccc(NC(=O)c3ccco3)cc2O1,2.6
723909,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCCC(O)(CCC)C(=O)NN1CCCCC1,2.3
725697,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ccc(OCC(=O)NNC(=O)c2cc3ccccc3o2)cc1,3.5
725709,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCOc1ccc(C(=O)CCC(=O)O)cc1,1.7
727857,1,0,Active,88,1,0,Active,86,1,0,Active,41,1,0,Active,83,1,0,Active,44,O=C(NCCc1ccc(Cl)cc1)Nc1cccc(Cl)c1,4.1
728374,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)NN1C(=O)c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2C1=O,1.8
729367,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)C(C)(C)C,4.9
729874,1,0,Active,42,1,0,Active,40,1,0,Active,85,1,0,Active,89,0,0,Inactive,0,Clc1ccccc1-c1nc(NCc2cccnc2)c2ccccc2n1,4.6
731336,1,0,Active,85,0,0,Inactive,0,1,0,Active,42,1,0,Active,85,0,0,Inactive,0,C=CCn1cnc2scc(-c3ccccc3)c2c1=O,3.2
731399,1,0,Active,89,0,0,Inactive,0,1,0,Active,41,1,0,Active,42,1,0,Active,84,COc1ccc(C)cc1NC1=C(Cl)C(=O)N(C2CCCCC2)C1=O,4.2
731826,1,0,Active,40,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,1,0,Active,42,CC(C)=CC(=O)Nc1nnc(C(C)C)s1,2.5
732170,1,0,Active,86,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,88,1,0,Active,88,Cc1ccc([N+](=O)[O-])cc1NC(=S)NC(=O)C(C)(C)C,3.5
735606,1,0,Active,93,1,0,Active,42,1,0,Active,64,1,0,Active,86,1,0,Active,87,COc1ccc(C=Cc2ccncc2)cc1,3.1
736172,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1cc(C(O)C(=O)O)ccc1O,-0.2
736553,1,0,Active,42,0,0,Inactive,0,1,0,Active,42,1,0,Active,87,1,0,Active,41,CCN(CC)c1ncnc2c1sc1nc(C)cc(C)c12,3.9
736879,1,0,Active,88,0,0,Inactive,0,1,0,Active,62,1,0,Active,41,1,0,Active,42,OC(Cc1ccncc1)C(Cl)(Cl)Cl,2.3
738490,1,0,Active,41,1,0,Active,42,1,0,Active,40,1,0,Active,85,1,0,Active,41,Cc1ccc(Nc2nnns2)cc1,2.6
739551,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cn1ncc([N+](=O)[O-])c1C(=O)N1CCOCC1,-0.5
742487,1,0,Active,40,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,86,0,0,Inactive,0,CSc1nnc(-c2ccc(Cl)cc2Cl)o1,3.5
742529,1,0,Active,88,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,71,CC(C)CC(=O)N1CCN(Cc2cccc(F)c2)CC1,2.4
742856,1,0,Active,87,1,0,Active,67,0,0,Inactive,0,1,0,Active,62,0,0,Inactive,0,O=C(CNc1cccc(Cl)c1)c1ccc(Cl)cc1,4.6
743004,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,CCCn1c(-c2ccccc2)nc2c(=O)n(C)c(=O)[nH]c21,1.9
743298,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(NCCN1CCOCC1)c1ccccc1[N+](=O)[O-],-0.1
743593,1,0,Active,86,1,0,Active,44,1,0,Active,86,1,0,Active,87,1,0,Active,44,Cc1ccc2nc(SCC(=O)c3ccc4c(c3)OCO4)[nH]c2c1,3.9
743792,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,0,0,Inactive,0,Cc1cc(C)c(C#N)c(SCC(=O)C(C)(C)C)n1,3.3
745033,1,0,Active,86,0,0,Inactive,0,1,0,Active,42,1,0,Active,64,1,0,Active,43,Cc1ccc(Cn2nc(-c3ccccc3)nc2-c2ccccc2)cc1,5.3
745721,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,87,0,0,Inactive,0,Cc1ccccc1-c1noc(-c2ccc(Cl)cc2)n1,4.5
746923,1,0,Active,86,1,0,Active,40,1,0,Active,41,1,0,Active,86,1,0,Active,42,COC(=O)c1c(NC(C)=O)sc(Cc2ccccc2)c1C,3.8
747439,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,0,0,Inactive,0,CCn1c(=O)[nH]c2ccccc2c1=O,1
748250,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)C1CC=CCC1C(=O)Nc1cccc(O)c1,1.4
748847,1,0,Active,88,0,0,Inactive,0,1,0,Active,43,1,0,Active,87,1,0,Active,85,CCOC(=O)c1sc(=N)n(-c2ccc(OC)cc2)c1C,2.9
749080,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1nn(CC(=O)NCCN2CCOCC2)c(C)c1[N+](=O)[O-],0
749623,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1nn(CC(=O)N2CCOCC2)c(C)c1[N+](=O)[O-],0.1
749988,1,0,Active,43,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,86,1,0,Active,42,N#Cc1c(-c2ccc(Cl)cc2)nc2n(c1=O)CCCS2,2.7
750885,1,0,Active,63,1,0,Active,42,1,0,Active,42,1,0,Active,66,1,0,Active,84,COc1ccc2c(c1)-c1nc(NC(=O)c3cccs3)sc1CC2,4.1
750996,1,0,Active,87,1,0,Active,63,1,0,Active,44,1,0,Active,41,1,0,Active,86,N#Cc1nc(COc2ccccc2Cl)oc1NCc1ccco1,4
751651,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCOc1ccccc1N1CN(CC)CNC1=S,2.4
753193,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,1,0,Active,41,CC1CCN(C(=O)Nc2ccc3nsnc3c2)CC1,2.3
753452,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,0,0,Inactive,0,N#Cc1c(-c2ccccc2)nc2n(c1=O)CCS2,1.7
756636,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,CC(=O)c1ccc(NC(=O)C2(c3ccccc3)CCOCC2)cc1,2.6
756904,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1cc(C)nc(NC(=O)CCCC(=O)O)c1,0.9
756979,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)(C)C1CCC2(CC1)NC(CO)(CO)CO2,1.1
757187,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,CC(=O)n1nc(-c2ccco2)nc1N,0.9
757551,1,0,Active,86,0,0,Inactive,0,1,0,Active,42,1,0,Active,43,1,0,Active,42,Cc1ccc(OCC(=O)Nc2ccccc2N2CCOCC2)c(C)c1,3.3
759425,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,86,1,0,Active,84,0,0,Inactive,0,O=c1c2ccc([N+](=O)[O-])c3cccc(c32)c2nc3ccccc3n12,3.8
759536,1,0,Active,87,1,0,Active,63,0,0,Inactive,0,1,0,Active,84,1,0,Active,45,COc1ccc(NC2=Nc3cccc4cccc2c34)cc1OC,3.7
760423,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,84,1,0,Active,44,0,0,Inactive,0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,2.3
764722,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=c1cc(CO)oc(CN2CCCC2)c1O,-0.6
765854,1,0,Active,46,1,0,Active,41,1,0,Active,43,1,0,Active,84,1,0,Active,42,Nc1ccc2oc(CCc3ccccc3)nc2c1,3.3
767504,1,0,Active,42,0,0,Inactive,0,1,0,Active,42,1,0,Active,87,1,0,Active,42,c1ccc(-c2nc(-c3cccs3)[nH]c2-c2ccccc2)cc1,4.8
771699,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CP(=O)(O)c1ccc(Cl)cc1,0.7
773246,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1nonc1NC(=O)N1CCCC1,0.7
774124,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(CCc1ccccc1)NNC(=O)c1ccco1,2
774826,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ccc(S(=O)(=O)NC(CO)C(=O)O)cc1,0.2
775729,1,0,Active,42,0,0,Inactive,0,1,0,Active,43,1,0,Active,41,1,0,Active,41,COc1ccc(OC)c(NC(=O)c2c3c(nc4ccccc24)CCC3)c1,3.7
775733,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,1,0,Active,41,COc1ccc2c(c1)-c1ccccc1S(=O)(=O)N2C,2.3
776387,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccc(OC)c(NC(=O)C2CC=CCC2C(=O)O)c1,1.7
776746,1,0,Active,88,1,0,Active,86,1,0,Active,89,1,0,Active,90,1,0,Active,89,Cc1ccc(C(=O)Nc2ccc(Cc3ccncc3)cc2)cc1[N+](=O)[O-],3.8
777053,1,0,Active,90,1,0,Active,41,1,0,Active,40,1,0,Active,86,1,0,Active,84,Cc1ccc(C=C2Sc3ccccc3C2=O)s1,4.3
777330,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ccc(C)c(NC(=O)Cn2c([N+](=O)[O-])cnc2C)c1,1.9
780021,1,0,Active,84,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,86,1,0,Active,91,CCOC(=S)NC(=O)c1sc2ccccc2c1Cl,4.3
782202,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,c1ccc(CN2CCN(Cc3ccc4c(c3)OCCO4)CC2)cc1,2.8
783054,1,0,Active,44,1,0,Active,87,0,0,Inactive,0,1,0,Active,43,1,0,Active,42,CCN(Cc1ccccc1)Cc1cccc([N+](=O)[O-])c1,3.8
785305,1,0,Active,92,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,1,0,Active,41,Cc1cccc(NC(=O)C2(c3ccc([N+](=O)[O-])cc3)CCCC2)c1,4.3
785496,1,0,Active,86,0,0,Inactive,0,1,0,Active,41,1,0,Active,41,1,0,Active,44,COc1cc2c(cc1OC)CN(C(=S)Nc1ccccc1)CC2,3.2
790700,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,1,0,Active,40,Cc1ccc(NC(=O)Nc2ncccc2C)cc1,2.5
790865,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,1,0,Active,42,Cc1ccccc1Oc1ccc(-c2nc(N)nc(N)n2)cc1,2.5
