No,PUBCHEM_CID,cyp2c19_action,cyp2c19_warning,cyp2d6_action,cyp2d6_warning,cyp3a4_action,cyp3a4_warning,cyp1a2_action,cyp1a2_warning,cyp2c9_action,cyp2c9_warning,relation_task1,cyp2c9_score,Smile
1579,3233652,0,0,0,0,0,0,1,0,0,0,,0,CCNC1=NC=C2C(=N1)N(C(=O)C=N2)CC3CCCO3
1580,3233653,0,0,0,1,0,0,0,0,0,0,,0,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CC4=CC=C(C=C4)C#N
1581,3233654,0,0,1,0,1,0,0,1,0,0,,0,COC1=CC=CC=C1CN2CCC3(C2)CCCN(C3)S(=O)(=O)C4=CC=CC=C4
1582,3233655,0,0,0,0,0,0,0,0,0,0,,0,COCC(=O)N1CCC2(CCCN(C2)CC3=CC=CC=C3)CC1
1583,3233656,1,0,1,0,1,0,1,0,0,0,,0,C1OC2=C(O1)C=C(C=C2)C3=NC=CC(=N3)NC4=CC=C(C=C4)F
1584,3233657,0,0,0,0,0,1,1,0,0,1,,20,C1CC1N2C3=NC=NC=C3N=C(C2=O)C4=CC=CS4
1585,3233658,0,0,0,0,1,0,0,0,0,0,,0,COC1=CC=C(C=C1)NC(=O)N2CCCC3(C2)CCN(CC3)C(=O)C4=CC=CO4
1586,3233659,0,0,0,0,0,1,1,0,0,0,,0,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC(=CC(=C3)F)F)CCC#N
1587,3233660,0,0,1,0,0,1,1,0,0,0,,0,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N(C)CC4=CC=CO4
1588,3233661,0,1,0,0,1,0,0,1,1,0,,40,COC1=CC=CC(=C1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)F)OC
1589,3233662,0,0,0,1,0,1,0,0,0,0,,0,C1CC2(CCN(C2)CC3=CC=CC=C3)CNC1
1590,3233663,1,0,0,1,0,0,0,1,0,1,,20,CC1=CC(=CC=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=C(C=C4)C(=O)N(C)C
1591,3233664,0,0,0,0,1,0,0,1,0,1,,20,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CN(C4=CC=CC=C43)C)CC5=CC=C(C=C5)F
1592,3233665,0,1,0,0,1,0,1,0,0,1,,20,CC1=NC2=CN=C(N=C2N(C1=O)C3=CC=CC=C3)NC4=CC(=CC=C4)OC
1593,3233666,0,0,0,1,1,0,0,0,0,0,,0,CS(=O)(=O)N1CCCC2(C1)CCN(C2)CC3=CC=C(C=C3)C#N
1594,3233667,0,0,0,0,0,0,0,1,0,0,,0,C1CC1N2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)Cl)N5CCOCC5
1595,3233668,0,0,0,0,0,0,0,0,0,0,,0,COCC(=O)N1CCC2(CC1)CN(C2)C(=O)NC3=CC=CC(=C3)C#N
1596,3233669,0,0,0,0,0,0,0,1,0,0,,0,CC(C)CN1CC2(C1)CCN(CC2)C(=O)C3=CC=C(C=C3)OC
1597,3233670,1,0,1,0,1,0,1,0,0,0,,0,CC1=CC(=CC=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4
1598,3233671,0,0,0,0,0,1,1,0,1,0,,42,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CCC#N
1599,3233672,0,0,0,0,0,1,1,0,0,0,,0,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCCOC
1600,3233673,0,0,0,1,0,1,0,0,0,0,,0,COC1=CC=C(C=C1)C(=O)N2CCC3(CCN(CC3)C4=NC=CC=N4)CC2
1601,3233674,0,0,1,0,1,0,0,1,0,0,,0,COC1=CC=CC=C1CN2CCC3(C2)CCCN(C3)C(=O)C4=CC=CO4
1602,3233675,0,0,0,0,0,1,1,0,1,0,,44,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC=C3)N4CCNCC4
1603,3233676,1,0,0,1,0,1,0,1,1,0,,41,COC1=CC=CC(=C1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)Cl)N5CCNCC5
1604,3233677,0,0,1,0,1,0,1,0,0,0,,0,CN(C)CC1=CC=CC=C1C2=NC=CC(=N2)N(C)C
1605,3233678,0,0,0,0,0,0,1,0,0,0,,0,CC1=NC2=CN=C(N=C2N(C1=O)C)NC3=CC(=CC=C3)OC
1606,3233679,1,0,0,0,1,0,1,0,0,0,,0,C1CC2(CCN(C2)C3=CC=CC=C3)CN(C1)C(=O)C4=CSN=N4
1607,3233680,1,0,1,0,1,0,1,0,0,0,,0,C1OC2=C(O1)C=C(C=C2)C3=NC4=CC=CC=C4C(=N3)NCC5=CC=CC=C5
1608,3233681,0,0,0,0,0,1,1,0,0,0,,0,CC1=NC2=CN=C(N=C2N(C1=O)C3=CC=C(C=C3)OC)N(C)C
1609,3233682,0,0,1,0,0,1,1,0,0,0,,0,CN(C)CC1=CC=CC=C1C2=CC(=NC=N2)NCC3=CC=CS3
1610,3233683,0,0,0,0,1,0,1,0,0,0,,0,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)OC)OC4=CC=C(C=C4)OC
1611,3233684,0,0,0,0,0,0,0,0,0,0,,0,C1CNCCC12CCN(CC2)CC3=CC=C(C=C3)C#N
1612,3233685,0,0,0,0,0,0,1,0,0,0,,0,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C=N3)CC4CCCO4
1613,3233686,0,0,0,1,0,0,0,1,0,0,,0,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=C(C=C3)Cl)C4=CC=CC=C4
1614,3233687,0,0,0,0,1,0,0,1,0,1,,20,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)CC4=CC(=CC=C4)OC
1615,3233688,1,0,1,0,1,0,1,0,0,0,,0,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4
1616,3233689,0,1,0,0,0,0,1,0,0,0,,0,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC=C3)NC4=CC=CC=C4
1617,3233690,0,0,0,1,0,1,0,0,0,0,,0,CC(C)NC(=O)N1CCCC2(C1)CCN(CC2)C(=O)C3=CSN=N3
1618,3233691,1,0,1,0,1,0,1,0,0,1,,25,CN(C)C1=CC=C(C=C1)C2=CC(=NC=N2)N3C=CN=C3
1619,3233692,0,0,0,0,0,1,0,1,0,1,,21,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CCC4=CC=CC=C4)OC
1620,3233693,1,0,0,1,1,0,1,0,0,0,,0,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N=CN=C3N(C)CC4=CC=CO4
1621,3233694,0,0,0,0,1,0,0,0,0,0,,0,C1CC2(CCN(C2)CC3=NC=CS3)CN(C1)C(=O)OC4=CC=CC=C4
1622,3233695,0,0,0,0,0,0,0,0,0,0,,0,COC(=O)N1CCC2(CC1)CN(C2)C3=CC=CC(=C3)C4=CC=CC=C4
1623,3233696,0,0,1,0,0,0,0,0,0,0,,0,CN1C=CC=C1C(=O)N2CCC3(CCN(CC3)CC4=CC=CC=C4OC)CC2
1624,3233697,0,1,0,0,0,1,1,0,0,1,,20,COC1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C=N3)C4CC4
1625,3233698,0,0,0,0,0,1,0,1,0,0,,0,C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C(=O)NC4=CC=CC(=C4)C#N
1626,3233699,1,0,0,0,1,0,1,0,0,0,,0,CN(CC1=CC=CO1)C2=NC=NC=C2C3=CN=CC=C3
1627,3233700,0,0,0,0,0,1,1,0,1,0,,42,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)CCC#N
1628,3233701,0,0,0,0,0,1,1,0,0,1,,20,CC1=NC2=CN=C(N=C2N(C1=O)C3CC3)OC4=CC=CC=C4
1629,3233702,0,1,0,1,1,0,1,0,0,0,,0,CN(C)C1=NC(=NC2=CC=CC=C21)C3=CC(=CC=C3)NS(=O)(=O)C
1630,3233703,1,0,0,1,1,0,1,0,0,1,,23,C1=CSC(=C1)C2=NC3=CN=CN=C3N(C2=O)CC4=CC=C(C=C4)F
1631,3233704,1,0,1,0,1,0,1,0,0,0,,0,C1=CC=C(C=C1)CNC2=NC(=NC=C2)C3=CN=CC=C3
1632,3233705,0,0,0,1,1,0,0,1,0,0,,0,CC(C)CN1CCCC2(C1)CCN(CC2)C(=O)C3=CC=NC=C3
1633,3233706,0,0,0,0,0,1,0,1,0,0,,0,COC1=CC=C(C=C1)NC(=O)N2CCC3(CCN(CC3)C(=O)C4=CSN=N4)CC2
1634,3233707,1,0,0,0,1,0,1,0,1,0,,41,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CC5=CC=CS5
1635,3233708,0,0,0,0,0,0,0,1,0,0,,0,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC(=C3)C#N)N(C)C
1636,3233709,0,0,0,0,0,1,0,0,0,0,,0,C1=CC=C(C=C1)CCC2=NC3=CN=C(N=C3N(C2=O)CC4=CC=CS4)NC5=CC=CC=C5
1637,3233710,0,0,0,0,0,0,1,0,0,0,,0,C1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)F)CCC#N
1638,3233711,0,0,0,0,1,0,0,0,0,0,,0,COC1=CC=CC=C1CN2CCCC3(C2)CCN(CC3)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
1639,3233712,0,0,1,0,1,0,0,1,0,0,,0,C1CC2(CCN(C2)CC3=CC=C(C=C3)C#N)CN(C1)C(=O)C4=CC(=CC=C4)F
1640,3233713,1,0,0,1,1,0,1,0,1,0,,41,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C)CC3=CC(=CC=C3)OC
1641,3233714,0,0,0,0,0,0,0,0,0,0,,0,COCC(=O)N1CCC2(CCN(CC2)CC3=CC=C(C=C3)C#N)CC1
1642,3233715,0,0,1,0,0,1,0,1,0,0,,0,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC=NC=C4
1643,3233716,0,0,0,0,0,0,1,0,0,1,,21,C1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CCC#N
1644,3233717,0,0,0,0,0,1,1,0,0,1,,10,C1CC(OC1)CN2C(=O)C=NC3=CN=C(N=C32)N4CCOCC4
1645,3233718,0,0,0,0,0,0,0,1,0,1,,22,C1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CC4=CC=CS4)OC5=CC=CC=C5
1646,3233719,0,0,0,0,0,0,1,0,0,1,,20,COC1=CC=C(C=C1)N2C(=O)C=NC3=CN=C(N=C32)N4CCNCC4
1647,3233720,0,0,0,0,0,1,0,1,0,0,,0,C1CN(CCC12CCN(CC2)C(=O)OC3=CC=CC=C3)C(C4=CC=CC=C4)C5=CC=CC=C5
1648,3233721,0,0,1,0,1,0,1,0,0,0,,0,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NC4CC4
1649,3233722,0,0,1,0,0,0,0,0,0,0,,0,CC(C)CN1CCC2(CC1)CCN(CC2)S(=O)(=O)C3=CC=CC=C3
1650,3233723,1,0,1,0,1,0,1,0,1,0,,47,C1=CC(=CN=C1)C2=NC=CC(=N2)NCC3=CC=CS3
1651,3233724,0,0,0,0,1,0,0,0,0,0,,0,C1CC2(CCN(C2)C3=CC=CC=C3)CN(C1)C(=O)C4=CC(=CC=C4)F
1652,3233725,1,0,0,1,0,0,1,0,0,0,,0,CC1=CN=C(C=N1)CNC2=NC=NC(=C2)C3=CC=CC=C3OC
1653,3233726,0,0,0,0,0,1,1,0,0,0,,0,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)Cl)CC5=CC=CS5
1654,3233727,1,0,1,0,1,0,1,0,0,1,,20,CC1=CC(=CC=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC5=C(C=C4)OCO5
1655,3233728,0,0,0,0,0,1,0,1,0,0,,0,COC1=CC=CC(=C1)NC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)Cl)CC5CCCO5
1656,3233729,0,0,0,0,0,0,0,0,0,0,,0,C1CN(CCC12CN(C2)CC3=NC=CS3)S(=O)(=O)C4=CC=CC=C4
1657,3233730,0,0,0,0,0,1,0,0,0,1,,20,C1CN(CCC12CCN(CC2)C(=O)OC3=CC=CC=C3)C(=O)NC4=CC(=CC=C4)F
1658,3233731,0,1,0,1,0,0,1,0,0,0,,0,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)N(C)CC4=CC=CO4
1659,3233732,0,0,0,0,1,0,0,1,0,0,,0,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)C(=O)NC4=CC=CC(=C4)C#N
1660,3233733,0,1,0,0,0,1,0,1,0,0,,0,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC(=CC(=C3)F)F)CC4=CC=CS4
1661,3233734,0,0,0,0,0,0,0,0,0,0,,0,CC(C)CN1CC2(C1)CCN(CC2)C(=O)C3=NC=CN=C3
1662,3233735,0,1,0,1,1,0,1,0,0,1,,20,CN1C=CC=C1C(=O)N2CCCC3(C2)CCN(C3)C(C4=CC=CC=C4)C5=CC=CC=C5
1663,3233736,1,0,0,1,0,1,1,0,0,0,,0,CN(C)C1=NC=NC2=C1C=C(C=C2)C3=CC=CC=C3C(F)(F)F
1664,3233737,0,0,0,0,0,1,0,1,0,0,,0,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=C(C=C3)OC)CC4=CC(=CC=C4)OC
1665,3233738,0,1,1,0,0,1,0,0,0,0,,0,C1CC2(CCNCC2)CN(C1)C3=CC=CC=C3
1666,872357,0,0,1,0,0,1,1,0,0,0,,0,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4
1667,3233739,0,0,0,0,0,1,0,0,0,0,,0,C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C4=CC=NC=C4
1668,3233740,0,0,0,0,0,1,1,0,0,0,,0,CN1C2=NC=NC=C2N=C(C1=O)C3=CC=CC=C3
1669,3233741,0,0,0,0,1,0,0,1,0,0,,0,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CS3)C4=CC=C(C=C4)OC
1670,3233742,1,0,0,0,0,1,1,0,1,0,,63,C1=CC(=CC=C1CN2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC(=C4)F)F)F
1671,3233743,0,0,0,1,0,0,1,0,0,0,,0,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C)C
1672,3233744,0,0,0,0,0,0,0,0,0,0,,0,CN1CCC2(CC1)CCN(CC2)S(=O)(=O)C3=CC=CC=C3
1673,3233745,0,1,0,1,1,0,1,0,0,1,,25,CN(CC1=CC=CO1)C2=NC=NC=C2C3=CC(=CC=C3)NS(=O)(=O)C
1674,3233746,0,1,0,0,0,1,0,1,1,0,,41,C1=CC=C(C=C1)CCC2=NC3=CN=C(N=C3N(C2=O)CCC#N)OCC4=CC=CC=C4
1675,3233747,0,1,1,0,1,0,1,0,0,1,,20,CN(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CN=CC=C4
1676,3233748,1,0,0,1,1,0,0,1,1,0,,40,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)CC5=CC(=CC=C5)OC
1677,3233749,0,0,1,0,0,1,0,0,0,0,,0,CC(C)CN1CCC2(C1)CCCN(C2)C(=O)C3=CC=CO3
1678,3233750,1,0,0,1,1,0,1,0,1,0,,92,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC4=C3C=C(C=C4)C5=CC=CC(=C5)C#N
1679,3233751,1,0,0,1,1,0,1,0,0,0,,0,COC1=CC(=C(C=C1)CNC2=NC(=NC=C2)C3=CC=CC=C3Cl)OC
1680,3233752,0,0,0,0,0,1,0,0,0,0,,0,COCC(=O)N1CCCC2(C1)CCN(C2)CC3=NC=CS3
1681,3233753,0,0,0,0,0,1,0,0,0,0,,0,COC(=O)N1CCC2(CCCN(C2)C(=O)NC3=CC(=CC=C3)F)CC1
1682,3233754,0,0,0,0,0,1,0,1,0,0,,0,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)C4=CC=C(C=C4)OC
1683,3233755,1,0,1,0,1,0,1,0,0,0,,0,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC4=CC=CC=C43)C5=CC=CC=C5OC
1684,3233756,0,0,0,1,1,0,1,0,0,1,,20,C1CC2(CCN(C2)C3=CC=NC=C3)CN(C1)C(=O)C4=CC=CO4
1685,3233757,0,0,0,0,0,1,0,0,0,0,,0,C1CN(CCC12CCN(CC2)C(=O)OC3=CC=CC=C3)C(=O)NC4=CC=CC=C4
1686,3233758,0,0,0,0,1,0,0,0,0,0,,0,CC1=C(C(=NO1)C)C(=O)N2CCCC3(C2)CCN(C3)CC4=NC=CS4
1687,3233759,0,0,1,0,1,0,1,0,0,1,,20,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CN=CC=C4
1688,3233760,0,0,0,0,0,0,1,0,0,0,,0,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)Cl)N(C)C
1689,3233761,0,1,0,1,1,0,1,0,0,0,,0,CN(CC1=CC=CO1)C2=NC=NC(=C2)C3=CC(=CC=C3)NS(=O)(=O)C
1690,3233762,1,0,1,0,1,0,0,0,1,0,,41,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)CC4=CC=C(C=C4)C#N
1691,3233763,1,0,0,1,1,0,1,0,0,1,,20,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=C(C=C3)Cl)CC4CCCO4
1692,3233764,0,0,0,0,0,1,1,0,0,0,,0,CC(=O)NCCNC1=NC=NC2=C1C=C(C=C2)C3=CC(=CC=C3)NS(=O)(=O)C
1693,3233765,0,0,0,0,0,1,1,0,0,0,,0,CC1=CN=C(C=N1)CNC2=NC(=NC=C2)C3=C(ON=C3C)C
1694,3233766,0,0,0,0,0,0,0,1,0,0,,0,CC1=C(C(=NO1)C)C(=O)N2CCC3(CCCN(C3)C(=O)NC4=CC=CC(=C4)C#N)CC2
1695,3233767,0,0,0,0,0,0,0,0,0,0,,0,C1CN(CCC12CN(C2)CC3=CC=C(C=C3)C#N)C(=O)C4=CSN=N4
1696,3233768,1,0,0,0,0,1,0,1,0,1,,25,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=C(C=C(C=C4)OC)OC
1697,3233769,1,0,1,0,1,0,1,0,0,0,,0,CC1=CC=CC=C1C2=CN=CN=C2NCC3=CN=CC=C3
1698,3233770,0,0,0,0,0,0,0,1,0,0,,0,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)CCC#N
1699,3233771,0,1,0,1,1,0,1,0,0,0,,0,C1CC1NC2=NC=NC=C2C3=COC=C3
1700,3233772,1,0,0,0,0,0,0,1,0,1,,20,COC1=CC=C(C=C1)NC(=O)N2CCC3(CCN(CC3)C(=O)C4=NC=CN=C4)CC2
1701,3233773,0,1,0,0,0,0,1,0,0,0,,0,CCNC1=NC=C2C(=N1)N(C(=O)C=N2)C
1702,3233774,0,0,0,0,0,1,0,1,0,0,,0,C1CC2(CCNCC2)CN(C1)C(=O)NC3=CC=CC=C3
1703,3233775,0,1,0,1,0,1,0,1,0,1,,10,C1CC2(CCN(C2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CNC1
1704,3233776,0,0,0,0,1,0,0,1,0,1,,20,COC1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC(=C4)C#N)CCC#N
1705,3233777,0,0,1,0,1,0,1,0,0,1,,20,C1OC2=C(O1)C=C(C=C2)C3=CC4=C(C=C3)N=CN=C4NC5=CC=CC=C5
1706,3233778,1,0,0,0,0,1,1,0,1,0,,40,COCCN1C(=O)C=NC2=CN=C(N=C21)OC3=CC(=CC=C3)Cl
1707,3233779,0,0,0,0,0,1,1,0,0,0,,0,CC1=NC2=CN=C(N=C2N(C1=O)C)N(C)C
1708,3233780,0,0,0,0,0,1,1,0,0,0,,0,CC1=C(C(=NO1)C)C2=NC=CC(=N2)NCCOC
1709,3233781,1,0,0,1,1,0,1,0,0,0,,0,COC1=CC=CC=C1C2=CC(=NC=N2)NCC3=CN=CC=C3
1710,3233782,0,0,0,0,0,0,0,0,0,0,,0,COC(=O)N1CCCC2(C1)CCN(C2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
1711,3233783,0,1,0,0,1,0,1,0,0,0,,0,CC1=CN=C(C=N1)CNC2=NC(=NC3=CC=CC=C32)C4=C(ON=C4C)C
1712,3233784,0,0,0,1,0,1,1,0,0,0,,0,C1CNCCC12CCN(CC2)C3=CC=CC(=C3)C4=CC=CC=C4
1713,3233785,0,1,0,0,0,1,0,1,0,0,,0,C1CN(CCC12CCN(CC2)C(=O)NC3=CC=CC=C3)C(=O)C4=CC=CO4
1714,3233786,0,0,0,0,0,0,1,0,0,0,,0,COC1=NC=C2C(=N1)N(C(=O)C=N2)C3CC3
1715,3233787,0,1,0,1,0,1,0,1,0,1,,10,C1CC2(CCN(C2)C(=O)NC3=CC=CC(=C3)C#N)CN(C1)C(=O)OC4=CC=CC=C4
1716,3233788,0,1,0,1,1,0,1,0,0,1,,10,CS(=O)(=O)NC1=CC=CC(=C1)C2=CC(=NC=N2)NCC3=CC=CS3
1717,3233789,0,0,0,0,1,0,0,1,0,1,,20,COC1=CC=C(C=C1)C(=O)N2CCCC3(C2)CCN(C3)C(=O)NC4=CC=C(C=C4)OC
1718,3233790,0,0,0,0,1,0,0,1,0,0,,0,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC(=C3)C#N)OC4=CC=C(C=C4)OC
1719,3233791,0,0,1,0,0,1,0,0,0,0,,0,COC1=CC=CC=C1CN2CCCC3(C2)CCN(CC3)C(=O)C4=CSN=N4
1720,3233792,0,1,0,0,0,1,1,0,0,0,,0,CC1=CC=CC=C1C2=NC=CC(=N2)NC
1721,3233793,0,0,0,1,1,0,1,0,0,0,,0,COC1=CC(=C(C=C1)CNC2=NC=NC(=C2)C3=CN=CC=C3)OC
1722,3233794,0,0,0,0,0,1,1,0,0,0,,0,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)CC4CCCO4
1723,3233795,0,0,0,1,1,0,1,0,0,1,,20,CC1=NC2=CN=C(N=C2N(C1=O)C3CC3)OC4=CC=C(C=C4)OC
1724,3233796,0,1,0,1,1,0,0,1,1,0,,41,COC1=CC=CC(=C1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=CC=C4)OC
1725,3233797,0,0,0,0,0,1,0,1,0,0,,0,COC1=CC=CC(=C1)NC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)Cl)CCC#N
1726,3233798,0,1,0,0,0,1,0,0,0,1,,20,C1CN(CCC12CCN(CC2)C(=O)C3=CSN=N3)C4=CC=NC=C4
1727,3233799,1,0,1,0,1,0,1,0,0,0,,0,CC1=CC(=CC=C1)CNC2=NC=NC=C2C3=CC(=CC=C3)OC
1728,3233800,1,0,0,1,1,0,1,0,0,1,,10,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)CCC5=CC=CC=C5)OC
1729,3233801,0,0,0,0,0,0,0,1,0,0,,0,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CCC4=CC=CC=C4)N5CCOCC5
1730,3233802,0,0,0,0,0,1,0,0,0,0,,0,C1CC2(CCN(C2)C3=CC=CC=C3)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
1731,3233803,0,0,0,0,1,0,1,0,0,0,,0,C1CC(OC1)CN2C3=NC(=NC=C3N=C(C2=O)CCC4=CC=CC=C4)N5CCOCC5
1732,3233804,0,1,0,0,0,0,0,1,0,0,,0,COC1=CC=CC=C1C2=NC=CC(=N2)NC3CCNCC3
1733,3233805,0,0,0,0,1,0,1,0,1,0,,63,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC(=CC(=C3)F)F)OC4=CC(=CC=C4)Cl
1734,3233806,0,0,0,0,1,0,1,0,0,0,,0,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=C(C=C3)F)CC4=CC=CS4
1735,3233807,1,0,1,0,1,0,1,0,1,0,,85,C1CC2(CCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CN(C1)C(=O)C5=CC=NC=C5
1736,3233808,0,0,0,0,0,1,0,0,0,0,,0,CN1C=CC=C1C(=O)N2CCC3(CC2)CCN(CC3)C(=O)NC4=CC=C(C=C4)OC
1737,3233809,0,0,0,0,0,1,0,1,0,1,,21,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CC4=CC=CS4)OC5=CC=C(C=C5)OC
1738,3233810,0,0,0,0,0,0,1,0,1,0,,42,C1CC1N2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)Cl)OC5=CC=CC=C5
1739,3233811,1,0,1,0,1,0,1,0,0,1,,10,CN(C)C1=NC(=NC2=CC=CC=C21)C3=CC(=CC=C3)OC
1740,3233812,1,0,0,0,1,0,1,0,0,0,,0,COC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3N4CCOCC4
1741,3233813,1,0,1,0,1,0,1,0,0,1,,20,CN(CC1=CC=CO1)C2=NC=NC=C2C3=CC=CC=C3Cl
1742,3233814,0,0,0,0,0,1,0,1,0,1,,20,COC1=CC=C(C=C1)N2C3=NC(=NC=C3N=C(C2=O)C4=CC=CS4)N5CCOCC5
1743,3233815,0,0,0,0,1,0,0,0,0,0,,0,CS(=O)(=O)N1CCCC2(C1)CCN(C2)C3=CC=NC=C3
1744,3233816,0,1,0,0,1,0,1,0,0,0,,0,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4CC4
1745,3233817,1,0,1,0,1,0,1,0,1,0,,49,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC4=CC=CC=C43)C5=CC=CC(=C5)C#N
1746,3233818,0,1,0,1,1,0,1,0,1,0,,43,C1CC2(CCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CN(C1)C(=O)C5=CC=CO5
1747,3233819,0,0,0,0,0,1,0,0,0,0,,0,C1CC2(CCN(CC2)C(=O)C3=CC=CO3)CN(C1)CC4=CC=CC=C4
1748,3233821,1,0,0,1,0,1,1,0,0,0,,0,C1CN(CCC12CCN(CC2)S(=O)(=O)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
1749,3233822,1,0,1,0,1,0,1,0,0,0,,0,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N4C=CN=C4
1750,3233823,1,0,1,0,1,0,1,0,0,0,,0,CN(C)C1=CC=C(C=C1)C2=NC=CC(=N2)NCC3=CC=CC=C3
